5.962609736930525095e+00 6.034084535365264124e+00 6.053971533836544516e+00
6.199559774627758202e+00 6.344788367840120458e+00 6.103013234828090994e+00
6.033623848400240242e+00 6.095446709932664575e+00 6.056217751456127729e+00
5.957891366064024474e+00 6.014732870243745921e+00 6.007126926649898557e+00
6.069012184597887050e+00 6.069012184597887050e+00 5.989418142145416013e+00
6.173429480373811451e+00 6.261495675809394257e+00 5.866334420011797945e+00
5.979309254569906251e+00 6.077137163070828407e+00 5.927681292432627203e+00
7.327276081789764639e+00 7.400540646196012595e+00 8.946339678593677291e+00
6.011599730033569955e+00 6.255760742419419707e+00 5.954169992733951311e+00
7.100223589782962641e+00 7.153706295725178244e+00 6.706468504074915238e+00
6.565849429934996095e+00 6.806947757029186974e+00 6.487541176277614063e+00
6.579843215624223696e+00 7.008137509698871170e+00 6.758040511240718473e+00
6.917967179765768471e+00 6.897877536441994195e+00 6.824418893609434988e+00
7.154811322683395147e+00 6.473586023091780994e+00 6.438065181321682928e+00
7.541015649313044023e+00 7.618494768903031122e+00 7.173046194821809607e+00
6.385122746010463146e+00 6.023387289287072122e+00 6.159084513101293012e+00
6.015616223508655658e+00 6.407862416827100560e+00 6.346070726048325561e+00
7.114530332657942324e+00 6.678392292744496750e+00 7.090043861744495857e+00
6.510355387273559558e+00 6.012152361373302334e+00 5.944676666650651420e+00
7.139625780480615802e+00 7.146920534079443499e+00 7.302610688951127749e+00
7.378638811693022603e+00 7.776701169526949009e+00 7.068767767368084876e+00
5.727901340547700393e+00 7.060695786166589549e+00 6.335470781243985883e+00
6.793910149788020547e+00 8.330018285970901104e+00 6.355359042878060194e+00
6.038213983116271777e+00 6.955595955720696999e+00 7.325236512277190748e+00
7.878269105097659875e+00 8.524036029178454044e+00 8.394582357122548188e+00
5.818895701928883391e+00 5.916882578961339512e+00 5.317595351072943011e+00
8.473777327491113454e+00 7.692507208048944278e+00 8.011998824285095466e+00
8.812973265839621817e+00 7.188651557187541563e+00 7.968254664440218349e+00
6.071095076313683059e+00 5.935835783212015215e+00 5.921155882713356355e+00
7.072397184681602056e+00 6.464260574530393377e+00 7.615207642019312217e+00
1.018262911340886490e+01 8.660609102303029161e+00 1.022213434572083912e+01
6.306882391808039223e+00 6.691197404855357078e+00 5.836363970105812093e+00
7.091381602763426883e+00 6.449932392678850768e+00 6.948843565363004515e+00
6.660440483596826056e+00 6.968557563091725804e+00 6.016145954379313210e+00
6.023776138254351764e+00 5.828139218378572295e+00 6.549767795087186428e+00
6.463797729921599178e+00 6.550011729904483104e+00 6.383722155110208796e+00
7.835039184694473136e+00 6.897746803902636614e+00 6.612728347441583665e+00
6.435639464426673229e+00 6.722204777171268297e+00 7.431364230858218178e+00
6.180094009368390040e+00 6.664010297780269099e+00 6.972866227528698779e+00
6.790545539741843939e+00 6.737801809881919013e+00 6.758756578593578368e+00
7.999683208804014178e+00 7.702730382763272488e+00 6.599195522475958420e+00
6.710159839638858870e+00 5.688988520572129559e+00 5.984779868967842198e+00
9.486901953988626346e+00 7.434636689172728019e+00 8.511882552747133346e+00
8.488211498952871636e+00 8.193353307480382597e+00 7.744385622948909642e+00
5.990630240275223173e+00 7.658791064081958311e+00 6.123051113880271679e+00
7.098376137079553061e+00 6.178623948762036910e+00 7.193400783946021448e+00
6.323622906588214576e+00 5.997074980032338409e+00 6.126343278457338393e+00
7.903849902711417741e+00 6.029643369784703388e+00 5.958952763033569688e+00
7.033176074110887299e+00 6.358158135873010153e+00 6.845196519271075530e+00
7.486428081217356478e+00 7.479003137099761389e+00 6.973965076310871147e+00
6.465603663637749854e+00 8.791462235970049832e+00 6.565325503848244537e+00
8.645593878414175038e+00 6.952896488371148820e+00 7.422518210055219612e+00
7.492414342082536649e+00 6.405278664211257578e+00 6.456446060969029510e+00
6.124410948488288930e+00 6.342861507256463582e+00 7.138062592265477235e+00
7.000817615761496526e+00 7.039742169090740909e+00 6.234353812359883840e+00
6.297584137714449248e+00 7.275420902726837724e+00 7.954956782885238553e+00
6.885767031752040523e+00 7.547378152056415601e+00 5.894108995663453143e+00
8.753551755863531625e+00 1.049619722985666570e+01 7.282823756278117067e+00
6.490404856461490901e+00 5.956977221791117216e+00 6.817638697606955844e+00
8.942172701297970150e+00 6.983357668218191705e+00 8.096750719199105717e+00
8.233367998898888374e+00 7.960801948352374424e+00 6.976052432866366892e+00
7.355416381205074572e+00 7.918763926950187937e+00 6.954706441185446231e+00
7.994658296081176729e+00 7.280309676104542049e+00 8.516919787987934143e+00
5.976871720171650360e+00 5.743218807421458294e+00 5.933447568476283962e+00
6.046265311593884029e+00 6.820735716489422451e+00 8.334381966757023363e+00
7.019185148280044473e+00 8.112530772946360713e+00 7.694110147841749736e+00
